5,2010/07/03,CRIM SEXUAL ASSAULT
31,2010/07/03,DECEPTIVE PRACTICE
3,2010/07/03,GAMBLING
2,2010/07/03,HOMICIDE
3,2010/07/03,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/03,KIDNAPPING
3,2010/07/03,LIQUOR LAW VIOLATION
38,2010/07/03,MOTOR VEHICLE THEFT
103,2010/07/03,NARCOTICS
5,2010/07/03,OFFENSE INVOLVING CHILDREN
47,2010/07/03,OTHER OFFENSE
10,2010/07/03,PUBLIC PEACE VIOLATION
37,2010/07/03,ROBBERY
2,2010/07/03,SEX OFFENSE
214,2010/07/03,THEFT
11,2010/07/03,WEAPONS VIOLATION
3,2010/07/04,ARSON
55,2010/07/04,ASSAULT
288,2010/07/04,BATTERY
67,2010/07/04,BURGLARY
159,2010/07/04,CRIMINAL DAMAGE
13,2010/07/04,CRIMINAL TRESPASS
6,2010/07/04,CRIM SEXUAL ASSAULT
20,2010/07/04,DECEPTIVE PRACTICE
2,2010/07/04,GAMBLING
4,2010/07/04,HOMICIDE
2,2010/07/04,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/04,INTIMIDATION
45,2010/07/04,MOTOR VEHICLE THEFT
28,2010/07/04,NARCOTICS
10,2010/07/04,OFFENSE INVOLVING CHILDREN
43,2010/07/04,OTHER OFFENSE
9,2010/07/04,PUBLIC PEACE VIOLATION
26,2010/07/04,ROBBERY
6,2010/07/04,SEX OFFENSE
197,2010/07/04,THEFT
15,2010/07/04,WEAPONS VIOLATION
72,2010/07/05,ASSAULT
295,2010/07/05,BATTERY
59,2010/07/05,BURGLARY
134,2010/07/05,CRIMINAL DAMAGE
28,2010/07/05,CRIMINAL TRESPASS
7,2010/07/05,CRIM SEXUAL ASSAULT
26,2010/07/05,DECEPTIVE PRACTICE
3,2010/07/05,GAMBLING
3,2010/07/05,HOMICIDE
2,2010/07/05,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/05,KIDNAPPING
1,2010/07/05,LIQUOR LAW VIOLATION
47,2010/07/05,MOTOR VEHICLE THEFT
103,2010/07/05,NARCOTICS
2,2010/07/05,OBSCENITY
7,2010/07/05,OFFENSE INVOLVING CHILDREN
65,2010/07/05,OTHER OFFENSE
1,2010/07/05,PROSTITUTION
7,2010/07/05,PUBLIC PEACE VIOLATION
43,2010/07/05,ROBBERY
1,2010/07/05,SEX OFFENSE
2,2010/07/05,STALKING
189,2010/07/05,THEFT
11,2010/07/05,WEAPONS VIOLATION
1,2010/07/06,ARSON
66,2010/07/06,ASSAULT
182,2010/07/06,BATTERY
82,2010/07/06,BURGLARY
117,2010/07/06,CRIMINAL DAMAGE
23,2010/07/06,CRIMINAL TRESPASS
6,2010/07/06,CRIM SEXUAL ASSAULT
46,2010/07/06,DECEPTIVE PRACTICE
2,2010/07/06,GAMBLING
2,2010/07/06,HOMICIDE
7,2010/07/06,INTERFERENCE WITH PUBLIC OFFICER
53,2010/07/06,MOTOR VEHICLE THEFT
120,2010/07/06,NARCOTICS
1,2010/07/06,OFFENSE INVOLVING CHILDREN
74,2010/07/06,OTHER OFFENSE
6,2010/07/06,PROSTITUTION
8,2010/07/06,PUBLIC PEACE VIOLATION
31,2010/07/06,ROBBERY
2,2010/07/06,SEX OFFENSE
228,2010/07/06,THEFT
17,2010/07/06,WEAPONS VIOLATION
3,2010/07/07,ARSON
55,2010/07/07,ASSAULT
164,2010/07/07,BATTERY
73,2010/07/07,BURGLARY
121,2010/07/07,CRIMINAL DAMAGE
20,2010/07/07,CRIMINAL TRESPASS
2,2010/07/07,CRIM SEXUAL ASSAULT
66,2010/07/07,DECEPTIVE PRACTICE
5,2010/07/07,GAMBLING
5,2010/07/07,HOMICIDE
2,2010/07/07,INTERFERENCE WITH PUBLIC OFFICER
2,2010/07/07,LIQUOR LAW VIOLATION
59,2010/07/07,MOTOR VEHICLE THEFT
108,2010/07/07,NARCOTICS
6,2010/07/07,OFFENSE INVOLVING CHILDREN
71,2010/07/07,OTHER OFFENSE
6,2010/07/07,PROSTITUTION
7,2010/07/07,PUBLIC PEACE VIOLATION
51,2010/07/07,ROBBERY
5,2010/07/07,SEX OFFENSE
1,2010/07/07,STALKING
248,2010/07/07,THEFT
8,2010/07/07,WEAPONS VIOLATION
1,2010/07/08,ARSON
73,2010/07/08,ASSAULT
230,2010/07/08,BATTERY
68,2010/07/08,BURGLARY
115,2010/07/08,CRIMINAL DAMAGE
28,2010/07/08,CRIMINAL TRESPASS
2,2010/07/08,CRIM SEXUAL ASSAULT
62,2010/07/08,DECEPTIVE PRACTICE
6,2010/07/08,GAMBLING
1,2010/07/08,HOMICIDE
3,2010/07/08,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/08,INTIMIDATION
1,2010/07/08,KIDNAPPING
2,2010/07/08,LIQUOR LAW VIOLATION
62,2010/07/08,MOTOR VEHICLE THEFT
129,2010/07/08,NARCOTICS
6,2010/07/08,OFFENSE INVOLVING CHILDREN
61,2010/07/08,OTHER OFFENSE
10,2010/07/08,PROSTITUTION
10,2010/07/08,PUBLIC PEACE VIOLATION
45,2010/07/08,ROBBERY
2,2010/07/08,SEX OFFENSE
228,2010/07/08,THEFT
11,2010/07/08,WEAPONS VIOLATION
54,2010/07/09,ASSAULT
207,2010/07/09,BATTERY
83,2010/07/09,BURGLARY
124,2010/07/09,CRIMINAL DAMAGE
27,2010/07/09,CRIMINAL TRESPASS
3,2010/07/09,CRIM SEXUAL ASSAULT
44,2010/07/09,DECEPTIVE PRACTICE
5,2010/07/09,GAMBLING
2,2010/07/09,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/09,INTIMIDATION
2,2010/07/09,LIQUOR LAW VIOLATION
40,2010/07/09,MOTOR VEHICLE THEFT
121,2010/07/09,NARCOTICS
9,2010/07/09,OFFENSE INVOLVING CHILDREN
68,2010/07/09,OTHER OFFENSE
3,2010/07/09,PROSTITUTION
4,2010/07/09,PUBLIC PEACE VIOLATION
44,2010/07/09,ROBBERY
1,2010/07/09,SEX OFFENSE
246,2010/07/09,THEFT
9,2010/07/09,WEAPONS VIOLATION
2,2010/07/10,ARSON
67,2010/07/10,ASSAULT
230,2010/07/10,BATTERY
64,2010/07/10,BURGLARY
122,2010/07/10,CRIMINAL DAMAGE
20,2010/07/10,CRIMINAL TRESPASS
5,2010/07/10,CRIM SEXUAL ASSAULT
31,2010/07/10,DECEPTIVE PRACTICE
4,2010/07/10,GAMBLING
2,2010/07/10,HOMICIDE
1,2010/07/10,INTERFERENCE WITH PUBLIC OFFICER
3,2010/07/10,LIQUOR LAW VIOLATION
52,2010/07/10,MOTOR VEHICLE THEFT
113,2010/07/10,NARCOTICS
13,2010/07/10,OFFENSE INVOLVING CHILDREN
65,2010/07/10,OTHER OFFENSE
5,2010/07/10,PROSTITUTION
12,2010/07/10,PUBLIC PEACE VIOLATION
46,2010/07/10,ROBBERY
1,2010/07/10,SEX OFFENSE
209,2010/07/10,THEFT
5,2010/07/10,WEAPONS VIOLATION
4,2010/07/11,ARSON
68,2010/07/11,ASSAULT
243,2010/07/11,BATTERY
65,2010/07/11,BURGLARY
130,2010/07/11,CRIMINAL DAMAGE
21,2010/07/11,CRIMINAL TRESPASS
10,2010/07/11,CRIM SEXUAL ASSAULT
21,2010/07/11,DECEPTIVE PRACTICE
2,2010/07/11,GAMBLING
1,2010/07/11,HOMICIDE
2,2010/07/11,INTERFERENCE WITH PUBLIC OFFICER
42,2010/07/11,MOTOR VEHICLE THEFT
90,2010/07/11,NARCOTICS
5,2010/07/11,OFFENSE INVOLVING CHILDREN
49,2010/07/11,OTHER OFFENSE
8,2010/07/11,PROSTITUTION
6,2010/07/11,PUBLIC PEACE VIOLATION
41,2010/07/11,ROBBERY
3,2010/07/11,SEX OFFENSE
202,2010/07/11,THEFT
6,2010/07/11,WEAPONS VIOLATION
2,2010/07/12,ARSON
62,2010/07/12,ASSAULT
163,2010/07/12,BATTERY
67,2010/07/12,BURGLARY
132,2010/07/12,CRIMINAL DAMAGE
24,2010/07/12,CRIMINAL TRESPASS
6,2010/07/12,CRIM SEXUAL ASSAULT
40,2010/07/12,DECEPTIVE PRACTICE
6,2010/07/12,GAMBLING
1,2010/07/12,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/12,KIDNAPPING
1,2010/07/12,LIQUOR LAW VIOLATION
52,2010/07/12,MOTOR VEHICLE THEFT
111,2010/07/12,NARCOTICS
1,2010/07/12,OBSCENITY
1,2010/07/12,OFFENSE INVOLVING CHILDREN
79,2010/07/12,OTHER OFFENSE
6,2010/07/12,PROSTITUTION
8,2010/07/12,PUBLIC PEACE VIOLATION
46,2010/07/12,ROBBERY
6,2010/07/12,SEX OFFENSE
235,2010/07/12,THEFT
13,2010/07/12,WEAPONS VIOLATION
2,2010/07/13,ARSON
71,2010/07/13,ASSAULT
172,2010/07/13,BATTERY
80,2010/07/13,BURGLARY
109,2010/07/13,CRIMINAL DAMAGE
24,2010/07/13,CRIMINAL TRESPASS
1,2010/07/13,CRIM SEXUAL ASSAULT
31,2010/07/13,DECEPTIVE PRACTICE
5,2010/07/13,GAMBLING
2,2010/07/13,INTERFERENCE WITH PUBLIC OFFICER
3,2010/07/13,LIQUOR LAW VIOLATION
55,2010/07/13,MOTOR VEHICLE THEFT
121,2010/07/13,NARCOTICS
5,2010/07/13,OFFENSE INVOLVING CHILDREN
50,2010/07/13,OTHER OFFENSE
8,2010/07/13,PROSTITUTION
9,2010/07/13,PUBLIC PEACE VIOLATION
41,2010/07/13,ROBBERY
1,2010/07/13,STALKING
219,2010/07/13,THEFT
10,2010/07/13,WEAPONS VIOLATION
1,2010/07/14,ARSON
67,2010/07/14,ASSAULT
197,2010/07/14,BATTERY
74,2010/07/14,BURGLARY
113,2010/07/14,CRIMINAL DAMAGE
33,2010/07/14,CRIMINAL TRESPASS
3,2010/07/14,CRIM SEXUAL ASSAULT
50,2010/07/14,DECEPTIVE PRACTICE
6,2010/07/14,GAMBLING
5,2010/07/14,INTERFERENCE WITH PUBLIC OFFICER
2,2010/07/14,LIQUOR LAW VIOLATION
61,2010/07/14,MOTOR VEHICLE THEFT
131,2010/07/14,NARCOTICS
4,2010/07/14,OFFENSE INVOLVING CHILDREN
58,2010/07/14,OTHER OFFENSE
4,2010/07/14,PROSTITUTION
10,2010/07/14,PUBLIC PEACE VIOLATION
43,2010/07/14,ROBBERY
5,2010/07/14,SEX OFFENSE
246,2010/07/14,THEFT
15,2010/07/14,WEAPONS VIOLATION
3,2010/07/15,ARSON
60,2010/07/15,ASSAULT
184,2010/07/15,BATTERY
93,2010/07/15,BURGLARY
115,2010/07/15,CRIMINAL DAMAGE
23,2010/07/15,CRIMINAL TRESPASS
2,2010/07/15,CRIM SEXUAL ASSAULT
29,2010/07/15,DECEPTIVE PRACTICE
1,2010/07/15,GAMBLING
2,2010/07/15,HOMICIDE
6,2010/07/15,INTERFERENCE WITH PUBLIC OFFICER
2,2010/07/15,KIDNAPPING
3,2010/07/15,LIQUOR LAW VIOLATION
43,2010/07/15,MOTOR VEHICLE THEFT
118,2010/07/15,NARCOTICS
8,2010/07/15,OFFENSE INVOLVING CHILDREN
1,2010/07/15,OTHER NARCOTIC VIOLATION
79,2010/07/15,OTHER OFFENSE
5,2010/07/15,PROSTITUTION
9,2010/07/15,PUBLIC PEACE VIOLATION
42,2010/07/15,ROBBERY
3,2010/07/15,SEX OFFENSE
258,2010/07/15,THEFT
8,2010/07/15,WEAPONS VIOLATION
1,2010/07/16,ARSON
66,2010/07/16,ASSAULT
202,2010/07/16,BATTERY
84,2010/07/16,BURGLARY
124,2010/07/16,CRIMINAL DAMAGE
34,2010/07/16,CRIMINAL TRESPASS
5,2010/07/16,CRIM SEXUAL ASSAULT
31,2010/07/16,DECEPTIVE PRACTICE
7,2010/07/16,GAMBLING
1,2010/07/16,HOMICIDE
3,2010/07/16,INTERFERENCE WITH PUBLIC OFFICER
2,2010/07/16,INTIMIDATION
1,2010/07/16,KIDNAPPING
3,2010/07/16,LIQUOR LAW VIOLATION
62,2010/07/16,MOTOR VEHICLE THEFT
117,2010/07/16,NARCOTICS
8,2010/07/16,OFFENSE INVOLVING CHILDREN
66,2010/07/16,OTHER OFFENSE
11,2010/07/16,PROSTITUTION
11,2010/07/16,PUBLIC PEACE VIOLATION
44,2010/07/16,ROBBERY
2,2010/07/16,SEX OFFENSE
247,2010/07/16,THEFT
12,2010/07/16,WEAPONS VIOLATION
2,2010/07/17,ARSON
78,2010/07/17,ASSAULT
238,2010/07/17,BATTERY
65,2010/07/17,BURGLARY
135,2010/07/17,CRIMINAL DAMAGE
22,2010/07/17,CRIMINAL TRESPASS
4,2010/07/17,CRIM SEXUAL ASSAULT
29,2010/07/17,DECEPTIVE PRACTICE
3,2010/07/17,GAMBLING
3,2010/07/17,HOMICIDE
3,2010/07/17,INTERFERENCE WITH PUBLIC OFFICER
2,2010/07/17,INTIMIDATION
1,2010/07/17,LIQUOR LAW VIOLATION
51,2010/07/17,MOTOR VEHICLE THEFT
94,2010/07/17,NARCOTICS
9,2010/07/17,OFFENSE INVOLVING CHILDREN
58,2010/07/17,OTHER OFFENSE
6,2010/07/17,PROSTITUTION
7,2010/07/17,PUBLIC PEACE VIOLATION
40,2010/07/17,ROBBERY
2,2010/07/17,SEX OFFENSE
259,2010/07/17,THEFT
10,2010/07/17,WEAPONS VIOLATION
3,2010/07/18,ARSON
84,2010/07/18,ASSAULT
237,2010/07/18,BATTERY
65,2010/07/18,BURGLARY
125,2010/07/18,CRIMINAL DAMAGE
22,2010/07/18,CRIMINAL TRESPASS
2,2010/07/18,CRIM SEXUAL ASSAULT
17,2010/07/18,DECEPTIVE PRACTICE
6,2010/07/18,GAMBLING
3,2010/07/18,HOMICIDE
5,2010/07/18,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/18,KIDNAPPING
1,2010/07/18,LIQUOR LAW VIOLATION
46,2010/07/18,MOTOR VEHICLE THEFT
109,2010/07/18,NARCOTICS
9,2010/07/18,OFFENSE INVOLVING CHILDREN
64,2010/07/18,OTHER OFFENSE
3,2010/07/18,PROSTITUTION
4,2010/07/18,PUBLIC PEACE VIOLATION
42,2010/07/18,ROBBERY
4,2010/07/18,SEX OFFENSE
215,2010/07/18,THEFT
9,2010/07/18,WEAPONS VIOLATION
1,2010/07/19,ARSON
63,2010/07/19,ASSAULT
180,2010/07/19,BATTERY
69,2010/07/19,BURGLARY
116,2010/07/19,CRIMINAL DAMAGE
35,2010/07/19,CRIMINAL TRESPASS
3,2010/07/19,CRIM SEXUAL ASSAULT
37,2010/07/19,DECEPTIVE PRACTICE
4,2010/07/19,GAMBLING
1,2010/07/19,HOMICIDE
4,2010/07/19,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/19,INTIMIDATION
1,2010/07/19,KIDNAPPING
1,2010/07/19,LIQUOR LAW VIOLATION
51,2010/07/19,MOTOR VEHICLE THEFT
110,2010/07/19,NARCOTICS
2,2010/07/19,OFFENSE INVOLVING CHILDREN
61,2010/07/19,OTHER OFFENSE
3,2010/07/19,PROSTITUTION
16,2010/07/19,PUBLIC PEACE VIOLATION
36,2010/07/19,ROBBERY
7,2010/07/19,SEX OFFENSE
1,2010/07/19,STALKING
230,2010/07/19,THEFT
7,2010/07/19,WEAPONS VIOLATION
1,2010/07/20,ARSON
83,2010/07/20,ASSAULT
195,2010/07/20,BATTERY
74,2010/07/20,BURGLARY
113,2010/07/20,CRIMINAL DAMAGE
31,2010/07/20,CRIMINAL TRESPASS
12,2010/07/20,CRIM SEXUAL ASSAULT
42,2010/07/20,DECEPTIVE PRACTICE
8,2010/07/20,GAMBLING
3,2010/07/20,LIQUOR LAW VIOLATION
55,2010/07/20,MOTOR VEHICLE THEFT
145,2010/07/20,NARCOTICS
5,2010/07/20,OFFENSE INVOLVING CHILDREN
68,2010/07/20,OTHER OFFENSE
3,2010/07/20,PROSTITUTION
10,2010/07/20,PUBLIC PEACE VIOLATION
32,2010/07/20,ROBBERY
3,2010/07/20,SEX OFFENSE
234,2010/07/20,THEFT
12,2010/07/20,WEAPONS VIOLATION
2,2010/07/21,ARSON
62,2010/07/21,ASSAULT
192,2010/07/21,BATTERY
78,2010/07/21,BURGLARY
87,2010/07/21,CRIMINAL DAMAGE
21,2010/07/21,CRIMINAL TRESPASS
3,2010/07/21,CRIM SEXUAL ASSAULT
41,2010/07/21,DECEPTIVE PRACTICE
4,2010/07/21,GAMBLING
1,2010/07/21,HOMICIDE
3,2010/07/21,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/21,KIDNAPPING
3,2010/07/21,LIQUOR LAW VIOLATION
51,2010/07/21,MOTOR VEHICLE THEFT
134,2010/07/21,NARCOTICS
5,2010/07/21,OFFENSE INVOLVING CHILDREN
53,2010/07/21,OTHER OFFENSE
17,2010/07/21,PROSTITUTION
8,2010/07/21,PUBLIC PEACE VIOLATION
51,2010/07/21,ROBBERY
3,2010/07/21,SEX OFFENSE
252,2010/07/21,THEFT
13,2010/07/21,WEAPONS VIOLATION
2,2010/07/22,ARSON
58,2010/07/22,ASSAULT
205,2010/07/22,BATTERY
87,2010/07/22,BURGLARY
130,2010/07/22,CRIMINAL DAMAGE
31,2010/07/22,CRIMINAL TRESPASS
6,2010/07/22,CRIM SEXUAL ASSAULT
48,2010/07/22,DECEPTIVE PRACTICE
9,2010/07/22,GAMBLING
1,2010/07/22,HOMICIDE
1,2010/07/22,INTERFERENCE WITH PUBLIC OFFICER
3,2010/07/22,INTIMIDATION
1,2010/07/22,KIDNAPPING
64,2010/07/22,MOTOR VEHICLE THEFT
98,2010/07/22,NARCOTICS
1,2010/07/22,NON-CRIMINAL
8,2010/07/22,OFFENSE INVOLVING CHILDREN
65,2010/07/22,OTHER OFFENSE
8,2010/07/22,PROSTITUTION
15,2010/07/22,PUBLIC PEACE VIOLATION
61,2010/07/22,ROBBERY
1,2010/07/22,SEX OFFENSE
2,2010/07/22,STALKING
276,2010/07/22,THEFT
7,2010/07/22,WEAPONS VIOLATION
2,2010/07/23,ARSON
60,2010/07/23,ASSAULT
162,2010/07/23,BATTERY
109,2010/07/23,BURGLARY
149,2010/07/23,CRIMINAL DAMAGE
29,2010/07/23,CRIMINAL TRESPASS
3,2010/07/23,CRIM SEXUAL ASSAULT
30,2010/07/23,DECEPTIVE PRACTICE
1,2010/07/23,GAMBLING
2,2010/07/23,HOMICIDE
2,2010/07/23,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/23,INTIMIDATION
1,2010/07/23,KIDNAPPING
3,2010/07/23,LIQUOR LAW VIOLATION
49,2010/07/23,MOTOR VEHICLE THEFT
111,2010/07/23,NARCOTICS
7,2010/07/23,OFFENSE INVOLVING CHILDREN
65,2010/07/23,OTHER OFFENSE
4,2010/07/23,PROSTITUTION
5,2010/07/23,PUBLIC PEACE VIOLATION
40,2010/07/23,ROBBERY
2,2010/07/23,SEX OFFENSE
247,2010/07/23,THEFT
7,2010/07/23,WEAPONS VIOLATION
1,2010/07/24,ARSON
68,2010/07/24,ASSAULT
198,2010/07/24,BATTERY
68,2010/07/24,BURGLARY
122,2010/07/24,CRIMINAL DAMAGE
16,2010/07/24,CRIMINAL TRESPASS
3,2010/07/24,CRIM SEXUAL ASSAULT
22,2010/07/24,DECEPTIVE PRACTICE
2,2010/07/24,GAMBLING
2,2010/07/24,HOMICIDE
1,2010/07/24,INTERFERENCE WITH PUBLIC OFFICER
44,2010/07/24,MOTOR VEHICLE THEFT
87,2010/07/24,NARCOTICS
5,2010/07/24,OFFENSE INVOLVING CHILDREN
39,2010/07/24,OTHER OFFENSE
1,2010/07/24,PROSTITUTION
11,2010/07/24,PUBLIC PEACE VIOLATION
37,2010/07/24,ROBBERY
2,2010/07/24,SEX OFFENSE
194,2010/07/24,THEFT
12,2010/07/24,WEAPONS VIOLATION
2,2010/07/25,ARSON
69,2010/07/25,ASSAULT
236,2010/07/25,BATTERY
71,2010/07/25,BURGLARY
114,2010/07/25,CRIMINAL DAMAGE
19,2010/07/25,CRIMINAL TRESPASS
6,2010/07/25,CRIM SEXUAL ASSAULT
22,2010/07/25,DECEPTIVE PRACTICE
4,2010/07/25,GAMBLING
3,2010/07/25,INTERFERENCE WITH PUBLIC OFFICER
2,2010/07/25,KIDNAPPING
3,2010/07/25,LIQUOR LAW VIOLATION
44,2010/07/25,MOTOR VEHICLE THEFT
121,2010/07/25,NARCOTICS
8,2010/07/25,OFFENSE INVOLVING CHILDREN
47,2010/07/25,OTHER OFFENSE
1,2010/07/25,PROSTITUTION
12,2010/07/25,PUBLIC PEACE VIOLATION
45,2010/07/25,ROBBERY
2,2010/07/25,SEX OFFENSE
1,2010/07/25,STALKING
218,2010/07/25,THEFT
14,2010/07/25,WEAPONS VIOLATION
2,2010/07/26,ARSON
71,2010/07/26,ASSAULT
197,2010/07/26,BATTERY
85,2010/07/26,BURGLARY
125,2010/07/26,CRIMINAL DAMAGE
23,2010/07/26,CRIMINAL TRESPASS
2,2010/07/26,CRIM SEXUAL ASSAULT
37,2010/07/26,DECEPTIVE PRACTICE
4,2010/07/26,GAMBLING
2,2010/07/26,LIQUOR LAW VIOLATION
43,2010/07/26,MOTOR VEHICLE THEFT
98,2010/07/26,NARCOTICS
4,2010/07/26,OFFENSE INVOLVING CHILDREN
62,2010/07/26,OTHER OFFENSE
5,2010/07/26,PROSTITUTION
10,2010/07/26,PUBLIC PEACE VIOLATION
36,2010/07/26,ROBBERY
3,2010/07/26,SEX OFFENSE
235,2010/07/26,THEFT
12,2010/07/26,WEAPONS VIOLATION
2,2010/07/27,ARSON
73,2010/07/27,ASSAULT
204,2010/07/27,BATTERY
85,2010/07/27,BURGLARY
110,2010/07/27,CRIMINAL DAMAGE
28,2010/07/27,CRIMINAL TRESPASS
2,2010/07/27,CRIM SEXUAL ASSAULT
33,2010/07/27,DECEPTIVE PRACTICE
8,2010/07/27,GAMBLING
2,2010/07/27,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/27,LIQUOR LAW VIOLATION
62,2010/07/27,MOTOR VEHICLE THEFT
132,2010/07/27,NARCOTICS
5,2010/07/27,OFFENSE INVOLVING CHILDREN
62,2010/07/27,OTHER OFFENSE
7,2010/07/27,PROSTITUTION
9,2010/07/27,PUBLIC PEACE VIOLATION
49,2010/07/27,ROBBERY
2,2010/07/27,STALKING
248,2010/07/27,THEFT
10,2010/07/27,WEAPONS VIOLATION
2,2010/07/28,ARSON
80,2010/07/28,ASSAULT
163,2010/07/28,BATTERY
72,2010/07/28,BURGLARY
115,2010/07/28,CRIMINAL DAMAGE
26,2010/07/28,CRIMINAL TRESPASS
3,2010/07/28,CRIM SEXUAL ASSAULT
45,2010/07/28,DECEPTIVE PRACTICE
1,2010/07/28,GAMBLING
1,2010/07/28,HOMICIDE
2,2010/07/28,INTERFERENCE WITH PUBLIC OFFICER
2,2010/07/28,KIDNAPPING
2,2010/07/28,LIQUOR LAW VIOLATION
63,2010/07/28,MOTOR VEHICLE THEFT
122,2010/07/28,NARCOTICS
7,2010/07/28,OFFENSE INVOLVING CHILDREN
61,2010/07/28,OTHER OFFENSE
7,2010/07/28,PROSTITUTION
7,2010/07/28,PUBLIC PEACE VIOLATION
52,2010/07/28,ROBBERY
4,2010/07/28,SEX OFFENSE
250,2010/07/28,THEFT
11,2010/07/28,WEAPONS VIOLATION
2,2010/07/29,ARSON
70,2010/07/29,ASSAULT
175,2010/07/29,BATTERY
70,2010/07/29,BURGLARY
114,2010/07/29,CRIMINAL DAMAGE
27,2010/07/29,CRIMINAL TRESPASS
1,2010/07/29,CRIM SEXUAL ASSAULT
43,2010/07/29,DECEPTIVE PRACTICE
5,2010/07/29,GAMBLING
1,2010/07/29,HOMICIDE
2,2010/07/29,INTERFERENCE WITH PUBLIC OFFICER
4,2010/07/29,LIQUOR LAW VIOLATION
44,2010/07/29,MOTOR VEHICLE THEFT
116,2010/07/29,NARCOTICS
5,2010/07/29,OFFENSE INVOLVING CHILDREN
41,2010/07/29,OTHER OFFENSE
4,2010/07/29,PROSTITUTION
9,2010/07/29,PUBLIC PEACE VIOLATION
35,2010/07/29,ROBBERY
7,2010/07/29,SEX OFFENSE
218,2010/07/29,THEFT
11,2010/07/29,WEAPONS VIOLATION
54,2010/07/30,ASSAULT
165,2010/07/30,BATTERY
93,2010/07/30,BURGLARY
112,2010/07/30,CRIMINAL DAMAGE
19,2010/07/30,CRIMINAL TRESPASS
2,2010/07/30,CRIM SEXUAL ASSAULT
31,2010/07/30,DECEPTIVE PRACTICE
6,2010/07/30,GAMBLING
2,2010/07/30,HOMICIDE
3,2010/07/30,INTERFERENCE WITH PUBLIC OFFICER
1,2010/07/30,INTIMIDATION
2,2010/07/30,KIDNAPPING
7,2010/07/30,LIQUOR LAW VIOLATION
52,2010/07/30,MOTOR VEHICLE THEFT
141,2010/07/30,NARCOTICS
8,2010/07/30,OFFENSE INVOLVING CHILDREN
60,2010/07/30,OTHER OFFENSE
4,2010/07/30,PROSTITUTION
11,2010/07/30,PUBLIC PEACE VIOLATION
43,2010/07/30,ROBBERY
8,2010/07/30,SEX OFFENSE
1,2010/07/30,STALKING
227,2010/07/30,THEFT
8,2010/07/30,WEAPONS VIOLATION
2,2010/07/31,ARSON
57,2010/07/31,ASSAULT
197,2010/07/31,BATTERY
56,2010/07/31,BURGLARY
112,2010/07/31,CRIMINAL DAMAGE
22,2010/07/31,CRIMINAL TRESPASS
1,2010/07/31,CRIM SEXUAL ASSAULT
30,2010/07/31,DECEPTIVE PRACTICE
5,2010/07/31,GAMBLING
2,2010/07/31,HOMICIDE
1,2010/07/31,INTERFERENCE WITH PUBLIC OFFICER
2,2010/07/31,KIDNAPPING
6,2010/07/31,LIQUOR LAW VIOLATION
57,2010/07/31,MOTOR VEHICLE THEFT
115,2010/07/31,NARCOTICS
14,2010/07/31,OFFENSE INVOLVING CHILDREN
42,2010/07/31,OTHER OFFENSE
8,2010/07/31,PROSTITUTION
6,2010/07/31,PUBLIC PEACE VIOLATION
40,2010/07/31,ROBBERY
2,2010/07/31,SEX OFFENSE
2,2010/07/31,STALKING
208,2010/07/31,THEFT
15,2010/07/31,WEAPONS VIOLATION
73,2010/08/01,ASSAULT
222,2010/08/01,BATTERY
62,2010/08/01,BURGLARY
146,2010/08/01,CRIMINAL DAMAGE
22,2010/08/01,CRIMINAL TRESPASS
13,2010/08/01,CRIM SEXUAL ASSAULT
49,2010/08/01,DECEPTIVE PRACTICE
3,2010/08/01,GAMBLING
3,2010/08/01,HOMICIDE
3,2010/08/01,INTERFERENCE WITH PUBLIC OFFICER
1,2010/08/01,INTIMIDATION
3,2010/08/01,KIDNAPPING
1,2010/08/01,LIQUOR LAW VIOLATION
48,2010/08/01,MOTOR VEHICLE THEFT
97,2010/08/01,NARCOTICS
27,2010/08/01,OFFENSE INVOLVING CHILDREN
68,2010/08/01,OTHER OFFENSE
4,2010/08/01,PROSTITUTION
10,2010/08/01,PUBLIC PEACE VIOLATION
38,2010/08/01,ROBBERY
8,2010/08/01,SEX OFFENSE
279,2010/08/01,THEFT
12,2010/08/01,WEAPONS VIOLATION
1,2010/08/02,ARSON
54,2010/08/02,ASSAULT
162,2010/08/02,BATTERY
90,2010/08/02,BURGLARY
90,2010/08/02,CRIMINAL DAMAGE
42,2010/08/02,CRIMINAL TRESPASS
4,2010/08/02,CRIM SEXUAL ASSAULT
51,2010/08/02,DECEPTIVE PRACTICE
7,2010/08/02,GAMBLING
1,2010/08/02,HOMICIDE
2,2010/08/02,INTIMIDATION
2,2010/08/02,LIQUOR LAW VIOLATION
45,2010/08/02,MOTOR VEHICLE THEFT
138,2010/08/02,NARCOTICS
8,2010/08/02,OFFENSE INVOLVING CHILDREN
64,2010/08/02,OTHER OFFENSE
